Product,Release Date,Process Size (nm),TDP (W),Die Size (mm^2),Transistors (million),Freq (GHz),Release Year,Power Density,Vendor_3dfx,Vendor_AMD,Vendor_ATI,Vendor_Intel,Vendor_Matrox,Vendor_NVIDIA,Vendor_Sony,Vendor_VIA,Vendor_XGI,Foundry_Fujitsu,Foundry_GlobalFoundries,Foundry_IBM,Foundry_Intel,Foundry_NEC,Foundry_Renesas,Foundry_Samsung,Foundry_Sony,Foundry_TSMC,Foundry_UMC,Type_CPU,Type_GPU
ATI Mobility FireGL 9000,2013-09-01,150.0,65.0,81.0,36.0,250.0,2013,0.8024691358024691,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
ATI M9,2013-09-01,150.0,65.0,81.0,36.0,1400.0,2013,0.8024691358024691,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
ATI Mobility Radeon 9000,2002-09-01,150.0,65.0,81.0,36.0,240.0,2002,0.8024691358024691,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
ATI Mobility Radeon 9000,2002-09-01,150.0,65.0,81.0,36.0,240.0,2002,0.8024691358024691,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
ATI Mobility Radeon 9000,2002-09-01,150.0,65.0,81.0,36.0,240.0,2002,0.8024691358024691,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
ATI Mobility Radeon-P,2013-09-01,180.0,65.0,115.0,30.0,166.0,2013,0.5652173913043478,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
ATI M6,2013-09-01,180.0,65.0,115.0,30.0,1400.0,2013,0.5652173913043478,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
ATI Radeon 7500 Mac Edition,2002-04-16,150.0,23.0,83.0,60.0,260.0,2002,0.27710843373493976,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
ATI Radeon 8500 LE,2002-02-04,150.0,23.0,120.0,60.0,250.0,2002,0.19166666666666668,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
ATI Radeon 8500 X4,2013-09-01,150.0,92.0,120.0,60.0,250.0,2013,0.7666666666666667,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
ATI Radeon 8500 XT,2013-09-01,150.0,25.0,68.0,60.0,300.0,2013,0.36764705882352944,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
ATI R250,2013-09-01,150.0,65.0,68.0,60.0,1400.0,2013,0.9558823529411765,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
ATI Radeon 9000,2002-07-01,150.0,28.0,97.0,36.0,250.0,2002,0.28865979381443296,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
ATI RV250,2002-07-01,150.0,65.0,97.0,36.0,1400.0,2002,0.6701030927835051,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
ATI Radeon 9000 LE,2002-07-01,150.0,28.0,97.0,36.0,250.0,2002,0.28865979381443296,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
ATI Radeon 9000 PRO,2002-07-18,150.0,28.0,97.0,36.0,275.0,2002,0.28865979381443296,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
ATI Radeon 9500 PRO,2002-10-01,150.0,65.0,215.0,110.0,275.0,2002,0.3023255813953488,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
ATI Radeon 9700,2002-08-19,150.0,37.0,215.0,110.0,275.0,2002,0.17209302325581396,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
ATI Radeon 9700 PRO,2002-08-19,150.0,65.0,215.0,110.0,325.0,2002,0.3023255813953488,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
ATI Radeon 9700 PRO X4,2002-08-19,150.0,65.0,215.0,110.0,325.0,2002,0.3023255813953488,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
ATI Radeon IGP 320,2002-10-05,180.0,65.0,73.0,30.0,160.0,2002,0.8904109589041096,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
ATI RS100,2002-10-05,180.0,65.0,73.0,30.0,1400.0,2002,0.8904109589041096,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
ATI Radeon IGP 320M,2002-10-05,180.0,65.0,73.0,30.0,160.0,2002,0.8904109589041096,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
ATI Radeon IGP 330M,2002-05-01,180.0,65.0,73.0,30.0,183.0,2002,0.8904109589041096,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
ATI RS200,2002-05-01,180.0,65.0,73.0,30.0,1400.0,2002,0.8904109589041096,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
ATI Radeon IGP 340,2002-10-05,180.0,65.0,73.0,30.0,183.0,2002,0.8904109589041096,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
ATI Radeon IGP 340M,2002-10-05,180.0,65.0,73.0,30.0,183.0,2002,0.8904109589041096,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
ATI Radeon IGP 345M,2002-10-05,180.0,65.0,73.0,30.0,183.0,2002,0.8904109589041096,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
ATI Radeon IGP 350M,2002-10-05,180.0,65.0,73.0,30.0,183.0,2002,0.8904109589041096,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
Intel Extreme Graphics,2013-09-01,150.0,65.0,169.0,950.0,200.0,2013,0.38461538461538464,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
Intel Brookdale,2013-09-01,150.0,65.0,169.0,950.0,1400.0,2013,0.38461538461538464,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
Intel i830MG Graphics,2013-09-01,150.0,65.0,169.0,950.0,100.0,2013,0.38461538461538464,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
Matrox Millennium G450 x2 MMS,2002-06-19,180.0,65.0,169.0,10.0,125.0,2002,0.38461538461538464,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True
Matrox Millennium G450 x4 MMS,2002-06-19,180.0,65.0,169.0,10.0,125.0,2002,0.38461538461538464,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True
Matrox Parhelia 128 MB,2002-06-25,150.0,65.0,174.0,80.0,200.0,2002,0.3735632183908046,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True
Matrox Parhelia-512,2002-06-25,150.0,65.0,174.0,80.0,1400.0,2002,0.3735632183908046,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True
Matrox Parhelia 128 MB,2002-06-25,150.0,65.0,174.0,80.0,220.0,2002,0.3735632183908046,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True
Matrox Parhelia 256 MB,2002-06-25,150.0,65.0,174.0,80.0,200.0,2002,0.3735632183908046,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True
NVIDIA GeForce4 410 Go,2002-02-06,150.0,65.0,65.0,29.0,200.0,2002,1.0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
NVIDIA NV17,2002-02-06,150.0,65.0,65.0,29.0,1400.0,2002,1.0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
NVIDIA GeForce4 420 Go,2002-02-06,150.0,65.0,65.0,29.0,200.0,2002,1.0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
NVIDIA GeForce4 440 Go,2002-02-06,150.0,65.0,65.0,29.0,220.0,2002,1.0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
NVIDIA GeForce4 448 Go,2002-03-01,150.0,65.0,65.0,29.0,200.0,2002,1.0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
NVIDIA NV18,2002-02-06,150.0,65.0,65.0,29.0,1400.0,2002,1.0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
NVIDIA GeForce4 460 Go,2002-10-14,150.0,65.0,65.0,29.0,250.0,2002,1.0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
NVIDIA GeForce4 488 Go,2002-03-01,150.0,65.0,65.0,29.0,300.0,2002,1.0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
NVIDIA GeForce4 Go 4200,2002-11-14,150.0,65.0,142.0,63.0,200.0,2002,0.45774647887323944,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
NVIDIA NV28,2002-02-06,150.0,65.0,142.0,63.0,1400.0,2002,0.45774647887323944,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
NVIDIA GeForce4 MX + nForce2,2002-10-01,150.0,65.0,65.0,29.0,200.0,2002,1.0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
NVIDIA Crush17,2002-10-01,150.0,65.0,65.0,29.0,1400.0,2002,1.0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
NVIDIA GeForce4 MX 420,2002-02-06,150.0,65.0,65.0,29.0,250.0,2002,1.0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
NVIDIA GeForce4 MX 420 PCI,2002-02-06,150.0,65.0,65.0,29.0,250.0,2002,1.0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
NVIDIA GeForce4 MX 440,2002-02-06,150.0,65.0,65.0,29.0,275.0,2002,1.0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
NVIDIA GeForce4 MX 440 Mac Edition,2002-02-06,150.0,65.0,65.0,29.0,275.0,2002,1.0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
NVIDIA GeForce4 MX 440-8x,2002-09-25,150.0,65.0,65.0,29.0,275.0,2002,1.0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
NVIDIA GeForce4 MX 440-8x,2002-09-25,150.0,65.0,65.0,29.0,275.0,2002,1.0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
NVIDIA GeForce4 MX 440-SE,2002-02-06,150.0,65.0,65.0,29.0,250.0,2002,1.0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
NVIDIA GeForce4 MX 440-SE,2002-02-06,150.0,65.0,65.0,29.0,250.0,2002,1.0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
NVIDIA GeForce4 MX 440-SE,2002-02-06,150.0,65.0,65.0,29.0,250.0,2002,1.0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
NVIDIA GeForce4 MX 460,2002-02-06,150.0,65.0,65.0,29.0,300.0,2002,1.0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
NVIDIA GeForce4 Ti 4200,2002-02-06,150.0,65.0,142.0,63.0,250.0,2002,0.45774647887323944,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
NVIDIA NV25,2002-02-06,150.0,65.0,142.0,63.0,1400.0,2002,0.45774647887323944,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
NVIDIA GeForce4 Ti 4200,2002-02-06,150.0,65.0,142.0,63.0,250.0,2002,0.45774647887323944,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
NVIDIA GeForce4 Ti 4200-8X,2002-02-06,150.0,65.0,142.0,63.0,250.0,2002,0.45774647887323944,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
NVIDIA GeForce4 Ti 4200-8X,2002-02-06,150.0,65.0,142.0,63.0,250.0,2002,0.45774647887323944,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
NVIDIA GeForce4 Ti 4400,2002-02-06,150.0,65.0,142.0,63.0,275.0,2002,0.45774647887323944,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
NVIDIA GeForce4 Ti 4600,2002-02-06,150.0,65.0,142.0,63.0,300.0,2002,0.45774647887323944,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
NVIDIA Quadro4 380 XGL,2002-11-12,150.0,65.0,65.0,29.0,275.0,2002,1.0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
NVIDIA Quadro4 500 Go GL,2002-04-23,150.0,65.0,65.0,29.0,220.0,2002,1.0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
NVIDIA Quadro4 500 XGL,2002-02-19,150.0,65.0,65.0,29.0,250.0,2002,1.0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
NVIDIA Quadro4 550 XGL,2002-02-19,150.0,65.0,65.0,29.0,270.0,2002,1.0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
NVIDIA Quadro4 580 XGL,2002-11-12,150.0,65.0,65.0,29.0,300.0,2002,1.0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
NVIDIA Quadro4 700 XGL,2002-02-19,150.0,65.0,142.0,63.0,275.0,2002,0.45774647887323944,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
NVIDIA Quadro4 750 XGL,2002-02-19,150.0,65.0,142.0,63.0,275.0,2002,0.45774647887323944,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
NVIDIA Quadro4 900 XGL,2002-02-19,150.0,65.0,142.0,63.0,300.0,2002,0.45774647887323944,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
NVIDIA Quadro4 980 XGL,2002-11-12,150.0,65.0,142.0,63.0,300.0,2002,0.45774647887323944,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
ATI All-In-Wonder 9000 PRO,2003-03-31,150.0,65.0,97.0,36.0,275.0,2003,0.6701030927835051,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
